"project_id","backers_count","x_coor","y_coor","city_id","parent_id","sub_id"
1792835320,48,84.62,-8.34,6,7,129
988528032,48,-30.33,-159.75,1,7,129
1085961915,48,26.81,49.76,2,11,73
1922747410,48,40.25,24.64,7,7,129
473204850,48,-39.36,-19.26,119,13,20
1244903477,48,-50.40,-30.37,14,11,31
232879415,48,-48.48,-0.93,7,11,109
1928517906,48,-190.79,-218.63,1,8,59
134081313,48,8.77,-5.50,9,11,69
1251471984,48,6.01,-73.72,23,6,53
688351669,48,-28.00,-7.81,48,7,93
1533603351,48,-114.53,64.67,2,7,129
55954667,48,101.34,-47.39,2,11,43
1140858999,48,71.83,56.22,2,11,125
57437124,48,-15.65,-87.69,8,4,35
1364528531,48,-109.72,-133.66,2,1,98
1721650364,48,-7.97,-18.39,63,5,113
1538176005,48,-98.39,-8.18,4,13,55
1105154977,48,-46.80,-9.92,5,13,55
144398493,48,-74.91,-37.41,18,11,31
610154753,48,-45.41,-5.07,2,11,90
1193336974,48,-47.47,48.46,15,12,97
747001286,48,-6.55,-28.04,26,11,90
1373834949,48,-127.98,-17.06,1,5,66
1013754926,48,-101.33,42.53,1,7,153
1776799409,48,-28.40,-23.80,83,11,31
553925425,48,-46.33,-17.14,7,11,73
1508387592,48,-27.53,-81.59,1,4,35
1735271787,48,-72.09,2.70,18,1,11
621172553,48,4.05,-32.55,45,13,20
318567352,48,33.23,-39.90,19,5,36
1623986800,48,-118.70,-28.52,5,11,73
980553982,48,-24.94,-67.20,26,12,104
946430471,48,-28.51,-81.39,23,3,154
672249881,48,75.18,56.02,2,7,129
1707099073,48,-53.96,1.18,25,11,90
1825783858,48,-17.28,-33.04,4,15,141
1791190969,48,-174.06,2.49,1,7,129
1827150374,48,-38.41,4.83,40,1,71
1591221954,48,-33.02,-21.98,155,3,154
1127662802,48,-28.14,-25.29,132,8,59
1522345725,48,-111.08,-9.64,1,11,90
1087113863,48,-56.78,-35.47,19,11,109
1969022751,48,1.44,-8.05,31,7,93
1096441776,48,-10.27,-21.38,141,11,76
136827895,48,-83.38,-7.40,8,11,31
738215497,48,-211.46,-113.33,1,15,141
348476387,48,-16.36,-57.79,3,11,69
1888663414,48,-31.07,-114.44,6,3,33
1897235309,48,-14.09,-11.70,1,11,90
145490026,48,32.20,-81.66,2,7,93
66796091,48,151.41,-36.36,1,7,129
659114451,48,-188.25,63.26,1,1,71
1266712260,48,-166.98,-47.04,4,7,93
1393286981,48,-166.41,-112.83,1,7,129
1504812045,48,29.73,93.78,2,13,95
1618307613,48,-180.90,-17.94,4,11,43
26175301,48,3.83,-10.12,11,11,73
1201440656,48,-13.12,-16.28,39,11,73
1018647039,48,-37.61,-24.87,90,11,24
897119528,48,-45.23,-21.60,35,11,90
1206710317,48,-51.82,-85.39,9,6,53
1740397346,48,-10.71,3.89,101,2,27
1704716010,48,-2.09,17.68,6,1,96
117319612,48,-62.72,-40.33,31,11,73
1121600222,48,-107.60,-21.31,2,11,43
817450579,48,16.41,-85.34,10,12,104
1666419312,48,-26.78,21.23,4,6,77
468107703,48,-41.97,104.44,1,11,73
720728721,48,-25.12,-94.54,16,15,141
329061134,48,-40.71,19.70,2,11,90
1965144944,48,-53.27,14.94,10,7,93
1715511228,48,-0.55,-11.06,26,8,59
472958217,48,24.78,-77.18,15,8,60
1174492994,48,-72.75,-51.04,6,11,125
1756383753,48,-27.24,-49.48,48,2,26
2038419312,48,-48.04,-147.90,3,15,141
1879912595,48,-5.31,58.88,7,15,141
1758150683,48,-33.28,-23.57,51,14,1
240036276,48,-104.72,-124.52,2,15,141
1362391948,48,-17.68,-95.85,3,13,55
790979903,48,47.43,-19.87,19,7,40
2045294753,48,-98.57,-133.30,2,7,129
604241820,48,-53.29,35.36,5,8,42
587518273,48,-11.19,-27.16,33,11,90
695815719,48,17.71,-26.84,28,7,153
1008085029,48,-52.15,-28.16,36,11,125
546780241,48,-120.48,13.88,2,11,69
147260139,47,-41.88,-10.77,28,7,40
933733821,47,19.78,31.38,7,7,129
402424024,47,58.20,-192.47,1,15,141
970657403,47,21.25,-21.57,6,11,90
704356292,47,18.12,-30.54,6,1,11
2059111349,47,-181.71,-144.75,2,15,141
1016669929,47,-104.37,-41.39,1,11,73
1951012469,47,-11.35,-8.63,116,11,125
215694282,47,65.95,-41.12,12,11,31
2019268777,47,4.35,-68.02,3,11,76
2020624512,47,-39.86,14.50,23,15,141
1819504900,47,-7.87,-9.46,121,2,67
1120481315,47,110.52,-48.68,2,7,56
1298700140,47,-11.67,-16.59,53,11,73
465169169,47,-9.64,-20.97,68,7,129
164227990,47,27.00,-112.45,2,7,129
1748125611,47,-18.31,-57.47,20,2,67
287355611,47,-145.81,45.70,1,11,76
1455106961,47,-131.33,81.26,1,5,113
1991885962,47,16.82,-29.20,54,11,90
832339816,47,16.65,-20.12,25,11,125
876324690,47,-143.78,-35.09,2,11,109
999687927,47,33.59,-127.55,1,13,55
1097152774,47,5.56,25.88,12,7,127
1603444230,47,93.06,-145.66,3,13,120
2141923680,47,-27.09,-10.23,107,7,129
603317688,47,40.82,-34.88,26,11,125
11099846,47,-112.41,-43.39,2,11,90
58206848,47,-17.36,-25.15,105,11,90
349038123,47,2.15,1.71,12,11,73
1007993089,47,27.65,46.20,2,14,9
1192935770,47,-2.20,-8.38,2,13,20
848077695,47,88.25,-133.93,1,7,129
750756943,47,-72.73,-91.10,1,11,31
1439776678,47,68.64,-125.41,1,13,55
110144111,47,-64.90,-17.28,13,11,73
1115382782,47,-97.12,-40.64,4,15,46
1336804205,47,-68.31,29.98,13,13,95
1073542827,47,104.35,-87.59,1,15,107
503735287,47,-14.78,-48.85,49,2,27
1862750233,47,-35.79,-22.33,95,11,31
813952224,47,-20.56,-2.80,27,2,26
279963786,47,108.15,-197.49,1,13,157
1585436552,47,-214.24,-111.40,1,15,141
947145845,47,-23.03,-205.21,2,4,155
861288786,47,71.03,-12.08,6,7,93
1517511153,47,-1.30,-168.31,3,4,35
378403881,47,-32.70,-5.82,25,11,90
2031601281,47,-10.72,-33.38,76,11,31
1286476124,47,17.16,-25.49,49,11,43
724620498,47,-83.26,-36.18,17,11,76
1287778292,47,-11.05,-122.06,12,3,33
232531920,47,3.82,-34.67,15,1,128
1798658829,47,-11.55,-34.82,35,5,66
5684563,47,-23.87,-31.68,17,7,40
1250817012,47,-41.35,-32.56,20,11,24
2137704778,47,18.84,-12.50,17,9,148
297470150,47,28.86,3.36,1,7,129
1889533634,47,-96.64,10.90,9,11,109
1889995943,47,-19.68,-48.15,35,8,52
438697977,47,13.33,-2.20,11,11,116
1258892753,47,34.51,-37.79,23,9,148
2050252555,47,-44.14,-20.60,10,11,90
1688644926,47,-9.32,-23.82,35,11,90
1387349234,47,20.40,37.16,1,5,36
1432757123,47,-57.79,-73.20,15,6,53
1262501018,47,-17.02,-40.29,8,1,96
594592118,47,-2.21,-7.32,8,7,6
147030733,47,-40.84,-25.18,63,7,40
1150614569,47,-103.37,-40.38,14,13,20
106386813,47,-59.56,4.22,2,7,129
1649121925,47,-112.13,-133.62,3,15,141
1649929737,47,10.68,-26.34,10,1,11
2114422152,47,26.24,-147.30,1,4,35
1578060045,47,95.47,-26.62,5,7,56
561608306,47,-26.43,-29.36,28,1,114
322675959,47,-38.50,-3.25,11,11,73
1914559479,47,-31.85,30.05,24,1,11
324101142,47,-25.48,-138.72,1,13,55
1665756226,47,-57.70,19.27,7,7,56
124803526,47,-178.72,-129.64,2,15,107
420096705,47,-21.01,-10.88,29,11,90
169501704,47,40.60,21.90,7,7,129
778770296,47,85.41,-40.30,2,11,90
128355394,47,-155.00,-14.32,1,7,56
1415655876,47,-59.83,-15.53,47,7,56
51230235,47,-35.05,-18.92,103,7,40
1634618148,47,70.14,-200.02,1,4,35
240585748,47,-30.86,-10.88,2,11,48
1995765910,47,-22.50,24.61,33,1,11
1424695979,47,-25.14,42.77,7,8,59
55420016,47,-45.72,-15.25,25,11,73
1001159174,47,-152.00,-144.75,1,4,99
243485441,47,-255.76,-79.13,1,4,35
649253905,47,5.16,-9.29,69,11,90
2046378111,47,-10.48,-37.79,49,8,60
1722940089,47,2.50,-34.63,61,9,136
594154241,47,19.36,-25.49,15,11,31
1263582333,47,-0.16,-3.82,62,12,104
932376126,47,62.00,29.97,1,11,125
551015999,47,-198.80,-97.63,1,7,40
661749857,47,0.32,-14.12,20,11,125
272165996,47,70.12,-68.53,1,7,91
1158410694,47,89.86,-145.04,1,7,56
1203736059,47,27.74,0.05,30,2,67
977032523,47,6.28,-36.23,20,1,11
1511154409,47,-37.93,-32.12,114,7,129
1512825765,47,-34.46,-166.72,2,1,114
764372109,47,71.17,37.06,2,11,90
1474788656,47,-113.41,-19.49,13,11,76
1304152213,47,32.85,-28.93,7,11,90
1988954650,47,-132.14,-36.38,5,11,125
1489504893,47,-13.22,0.28,31,5,36
1890707887,47,-23.82,136.53,1,11,43
1000520828,47,-34.56,-25.00,45,11,90
1493678046,47,-19.64,-0.15,112,15,134
13123063,47,-23.97,8.00,104,1,114
303569810,47,-74.13,-9.80,7,11,73
1538512916,47,1.05,-79.89,18,6,53
1259347844,47,-176.14,-200.07,1,4,35
1104878036,47,-242.13,101.86,1,6,32
1060942332,47,32.03,18.10,11,1,114
145251356,47,-22.00,-29.97,69,8,59
1219496702,47,-80.85,-27.61,5,1,98
66977819,47,25.63,-28.29,6,11,90
749006326,47,46.26,-18.67,6,1,11
1221181083,47,-45.40,-117.88,2,9,136
933494428,47,-51.35,4.63,30,2,26
68243285,47,-6.99,7.17,33,1,98
969912304,47,41.99,-31.36,9,11,125
1197576671,47,-108.42,-92.26,1,13,95
667568393,47,89.42,-95.59,1,15,141
366745695,47,-33.50,-9.58,18,11,125
33764281,47,-20.91,-187.23,1,15,141
162740306,47,91.88,-5.48,1,11,109
1629804008,47,-46.91,-19.76,8,11,90
820092422,47,-11.19,14.26,2,11,125
186081793,47,-31.21,-44.69,144,12,97
1921321935,47,4.74,-30.81,57,11,90
910329922,47,-18.67,7.62,14,15,141
1036694255,47,81.09,-16.65,6,7,56
1246616956,47,-45.01,-2.86,4,15,141
382687702,47,50.61,-8.28,2,7,93
1527761642,47,-32.64,-45.13,36,4,35
476600655,47,-104.62,-31.74,6,11,90
1528709766,47,122.16,-83.30,2,15,141
131763141,47,-19.05,-3.86,75,13,108
237133955,47,76.82,6.35,2,11,125
1632576294,47,-44.67,-39.77,49,6,53
338805259,47,-3.81,-22.26,15,7,93
647839266,47,-40.39,-19.91,29,11,24
1887233172,47,-2.85,36.08,7,15,141
541498677,47,-214.79,-15.74,1,11,90
350195042,47,-16.98,7.99,19,7,41
696093219,47,-61.14,-22.40,39,11,125
2107479861,47,-7.70,-12.54,67,11,90
21924518,47,135.73,-2.05,1,11,73
970272865,47,-100.11,-36.26,13,7,153
213354781,47,7.78,-30.55,9,11,31
752909567,47,-57.31,-22.38,4,11,90
316394432,47,-151.48,111.61,2,2,27
1655188894,47,-136.01,-29.27,1,11,76
1399172032,47,94.44,-98.39,2,7,129
976620412,47,-31.81,-22.71,86,11,90
811822461,47,-122.24,-60.49,3,11,109
944773979,47,-142.95,-81.60,1,15,141
2023090698,47,-13.46,46.96,10,8,45
1977024644,47,54.93,-57.54,13,11,125
1708342279,47,15.23,141.16,1,12,104
511888769,47,-45.19,-142.58,1,13,12
1170278690,47,86.17,-26.83,2,7,129
2138033141,47,38.36,33.73,2,7,153
1759017492,47,-25.84,-25.66,100,15,141
2041675242,47,-23.54,-8.14,95,9,136
1680556136,47,-194.55,-73.19,2,7,56
1996310112,47,-29.05,-33.65,41,11,69
199415719,47,-30.65,-9.81,155,9,63
258081579,47,-110.18,-12.74,1,1,114
1223844645,47,-40.45,-27.65,58,11,31
322974132,47,-25.72,-67.31,12,12,104
79898722,47,-44.65,-0.13,23,13,12
223556526,47,-22.27,-16.36,44,11,73
674975177,47,-37.84,-21.91,131,11,73
1964043468,47,-48.92,-5.01,18,11,90
1035220785,47,13.02,-32.53,4,15,72
990676242,47,-47.81,-41.90,40,13,95
1967380446,47,-18.47,-39.57,106,13,20
1834164272,47,-27.62,-13.14,43,7,56
1877501085,47,-19.59,-9.07,66,7,56
775923585,47,-46.61,-104.45,7,9,63
1484548461,47,-67.58,-6.08,1,7,129
1420599067,47,8.56,-49.05,11,11,24
390538621,47,-153.22,6.68,2,11,90
692079028,47,-118.07,-142.80,4,9,136
202155166,47,-31.51,-37.46,32,11,125
1939520557,47,-57.82,-17.40,10,13,95
15168190,47,-14.69,-2.72,51,13,115
249156577,47,-39.18,-14.41,46,7,129
251133582,47,8.38,-25.24,34,7,56
1850926397,47,-35.75,-35.21,52,11,31
1390642398,47,-55.05,-16.37,32,11,69
932790951,47,-23.99,-52.54,59,2,27
933499652,47,-44.52,1.34,7,11,90
1012759347,47,-16.50,-48.14,10,11,125
598274211,47,-27.84,-5.80,124,11,48
850496534,47,-16.45,-21.43,15,5,113
1778551871,47,-32.85,-35.51,95,11,73
853182709,47,-23.76,42.61,8,13,108
555027302,47,-45.75,-19.17,14,13,108
895597989,47,-147.86,9.27,2,11,24
1072090775,47,-1.89,-72.37,31,2,27
1341998512,47,-30.58,-12.56,44,11,73
1207995766,47,44.27,-7.94,7,7,6
1302978411,47,54.89,-65.52,4,15,141
185698127,47,-73.21,-63.91,15,13,7
1087862561,47,-34.22,41.57,11,14,149
1486581473,47,15.09,-18.03,18,11,90
1051519361,47,-50.55,77.95,2,7,129
921868626,47,-31.77,-47.56,35,6,53
1255806124,47,95.64,54.91,2,11,125
1382715548,47,-48.43,-31.76,28,1,96
588642969,47,-36.89,-22.79,107,7,129
1497598763,47,-21.66,10.61,1,11,109
15473142,47,-153.78,-151.84,1,4,35
745691372,47,68.43,53.70,1,1,11
932618634,47,7.74,-92.41,4,7,56
311460440,47,-168.66,31.44,2,7,6
1014359222,47,-60.50,-15.43,18,11,90
496571901,47,11.44,-32.58,29,11,24
313076187,47,-80.49,-56.16,6,7,93
110499808,47,-23.68,-60.49,15,6,53
1779376631,47,21.18,160.28,1,12,104
663590697,47,-1.97,-40.87,44,13,157
1738689491,47,-46.01,19.76,6,1,87
1862036457,47,-153.50,61.91,4,1,128
979076185,47,-18.79,8.11,10,7,40
1958053442,47,-32.47,-17.30,17,11,125
1627304567,47,1.04,-27.00,29,11,156
1586756220,47,83.55,-50.81,2,7,129
1346117739,47,5.47,7.78,6,7,129
1747603310,47,-2.70,61.28,1,5,113
1040987076,47,-8.98,-29.07,39,9,136
823785123,47,32.31,-27.95,20,11,43
1593443086,47,-27.71,-9.22,10,7,129
1034886526,47,71.07,-33.76,1,11,156
573305179,47,-85.82,39.93,2,13,55
575235545,47,29.06,13.50,1,11,90
773812701,47,-45.74,-20.63,34,5,113
642567249,47,-40.01,-17.77,46,11,31
1314305668,47,-29.48,-22.05,38,13,115
831185850,47,83.70,-69.75,2,11,90
237901797,47,88.13,-45.93,5,7,129
687283887,47,-221.15,-205.56,1,14,138
1379435838,47,-11.27,-85.38,1,7,56
839047766,47,-0.78,36.91,23,12,97
740843018,47,41.23,13.50,2,11,90
1896277134,47,3.53,-50.60,13,11,109
1726378463,47,-39.57,-71.46,22,2,67
1771941315,47,-57.25,-14.22,18,11,31
1149396343,47,-26.59,25.41,26,10,78
2117757325,47,-54.53,-19.10,52,11,90
1230215842,47,-148.76,-106.16,1,4,99
1074058555,47,-118.36,-303.36,1,14,124
812791634,47,-140.54,-8.40,2,7,129
1278544970,47,115.24,-48.89,1,7,129
370501362,47,-58.22,-145.48,2,7,25
81055806,47,-149.48,-10.63,4,11,73
1959628243,47,-12.01,-60.12,41,3,33
986290333,47,-84.01,-33.55,10,11,90
86532263,47,-70.71,-192.54,2,7,56
126471028,47,-30.62,3.85,45,9,148
1128827671,47,-37.15,-2.24,49,14,9
1524735549,47,-17.64,-28.75,128,7,40
1089168073,47,-34.85,-64.98,24,5,66
1179558990,47,-91.49,-47.15,15,11,125
1216483387,47,-27.00,-25.54,10,7,56
2051951384,47,48.52,20.60,9,1,11
1944367927,47,-27.25,-108.33,6,15,46
1614899542,47,-21.36,-30.30,97,13,20
1808994145,47,5.62,-22.90,50,6,3
270690170,47,-4.50,-215.59,3,4,35
362481026,47,-99.21,-46.54,1,11,43
1201229041,47,-64.93,90.98,1,1,11
1907901248,47,-76.53,-41.44,5,11,90
1336884217,47,-90.69,166.51,1,6,53
2017983675,47,-207.51,71.07,1,1,87
320078769,47,45.25,-8.70,6,11,125
2019896470,47,-40.48,-134.74,4,9,148
713288133,47,-38.59,-32.35,64,13,108
562550772,47,-113.24,-131.40,1,15,141
672915521,47,-24.96,-17.69,70,11,43
163664196,47,-28.72,-30.10,6,8,59
1708059665,47,-22.11,-42.20,5,1,114
1346307818,47,-83.73,-144.79,2,7,129
1589510443,47,-37.42,-134.82,2,9,136
1172341737,47,-188.73,-23.50,4,11,109
868273907,47,-33.18,0.58,8,7,129
1094507322,47,-23.03,8.81,69,15,141
386312392,47,112.65,-124.14,2,1,98
1377100660,47,-6.89,-17.52,24,11,90
344269692,47,55.97,-0.53,1,7,6
1490496693,47,-29.99,-10.04,69,1,128
584358249,47,107.67,-131.32,1,15,141
1491736065,47,-44.31,-42.48,40,9,148
95682801,47,15.81,26.59,9,7,93
839617176,47,49.78,-65.94,1,15,141
1567507284,47,-2.23,-4.61,38,1,87
1569020769,47,-11.54,24.87,1,11,156
885948862,47,-37.29,-49.59,4,11,76
1900811113,47,-210.59,-97.26,2,1,98
147428781,47,-11.59,-28.74,140,5,113
493360365,47,-10.49,-22.78,98,11,73
1693791899,47,-67.16,18.39,10,5,113
1812129714,47,-90.32,-41.91,11,13,12
553546467,47,-62.06,-52.17,17,7,129
272386343,47,-10.82,-32.82,136,15,141
708366957,47,24.33,-14.31,32,7,40
1910172428,47,-16.75,35.94,1,11,76
811381053,47,-21.41,-34.28,32,11,90
1783166562,47,-124.51,-30.77,5,11,156
75974903,47,-16.35,-50.25,1,11,73
1625142392,47,-76.78,-73.28,1,15,92
1234004860,47,-23.55,-179.04,2,7,129
1471986276,47,52.81,7.12,1,11,90
1030230510,47,74.05,-66.40,2,7,91
1792567468,47,9.18,-61.28,4,11,73
2086764081,47,80.33,-39.39,3,11,156
992593683,47,-23.68,-71.09,6,11,125
1925336789,47,51.50,-57.60,5,11,125
1970833705,47,-69.04,-217.94,2,4,35
1599207688,47,74.80,-57.71,3,7,129
643127161,47,-62.94,-150.72,3,15,141
438111858,47,-22.66,-102.03,8,3,33
1362796757,47,-17.05,-27.69,67,11,90
879155135,47,-45.51,7.26,7,7,93
2142811827,47,-0.70,-19.34,31,13,95
1562995165,47,-27.82,-15.59,70,11,90
925776887,47,-45.32,3.50,24,11,73
350158298,47,9.59,-45.75,21,2,27
99278736,47,-34.91,13.57,21,15,46
1687180527,47,124.72,40.03,1,11,109
1388186519,47,-27.87,-33.76,154,1,87
491477202,47,-97.83,34.25,1,1,11
701158147,47,-34.35,-41.57,40,13,20
151027487,47,-12.43,-19.00,83,11,109
2013852926,47,-24.02,-42.81,49,8,52
1700722467,47,-196.81,20.61,2,7,129
857846520,47,-82.05,-15.39,14,15,141
1276642312,47,4.79,-82.35,1,7,129
1234280213,47,-20.00,11.13,58,4,35
1788048285,47,-44.76,-8.03,52,11,24
179910589,47,-35.36,-62.85,22,2,27
1167061723,47,43.14,-109.24,1,7,153
818798638,47,-6.54,-14.57,99,11,31
766211359,47,102.75,-20.81,1,11,73
719523822,47,-44.13,-31.77,8,7,40
985390481,47,-27.17,-43.74,109,2,27
1918082719,47,6.87,-16.62,9,11,31
865071648,47,-2.98,-141.70,4,8,59
1348870533,47,-61.19,-36.50,32,11,31
1476152813,47,-103.36,-34.73,10,11,24
2131432041,47,18.77,16.46,7,7,129
1312506576,47,-25.11,-36.31,15,1,29
1674995870,47,-47.08,-10.92,104,7,93
776124808,47,-25.81,-2.27,16,13,20
1485555575,47,-80.44,0.07,9,11,90
579378164,47,-11.90,-36.38,5,11,24
1757211689,47,-11.82,-37.89,79,9,136
535869500,47,17.83,6.55,18,1,114
733978148,47,-43.09,-30.93,77,11,90
56630303,47,-6.72,-2.94,133,15,141
878605318,47,-31.55,80.99,2,7,56
1140933281,47,-114.52,-80.76,2,7,129
62101058,47,-20.96,-9.03,86,7,129
1369886380,47,-24.86,-27.04,9,11,125
802428464,47,-24.04,-19.38,40,7,153
105817064,47,-8.69,39.86,8,10,78
495860585,47,-41.78,-33.04,16,11,73
254968540,47,-48.53,-38.00,53,11,31
1857769821,47,-30.75,-19.02,127,11,73
663119157,47,-15.25,33.05,20,12,104
456360162,47,46.56,90.65,2,2,67
1658143763,47,-56.82,-25.78,44,13,55
812607610,47,-7.80,-0.16,119,8,59
1957286567,47,65.31,-192.88,1,15,141
1468509124,47,-43.10,9.09,39,5,113
944447363,47,150.38,-113.71,1,15,141
1742797107,47,38.24,-59.59,13,9,148
565544928,47,-43.88,-40.12,5,7,129
38785843,47,130.48,-65.24,2,11,125
326879576,47,-57.20,-25.69,60,1,98
285588691,47,-8.43,-83.20,6,3,118
1963901621,47,-4.19,-8.76,78,7,56
1032993842,47,51.38,12.67,4,7,93
2031729251,47,-48.53,-15.54,30,11,125
1243580500,47,7.33,-14.83,6,11,125
1287863726,47,-26.47,-28.93,2,7,40
639281953,47,82.99,36.28,1,11,73
728605194,47,7.12,8.29,10,7,129
1359502590,47,71.83,-38.61,12,11,73
734792599,47,-73.66,-92.33,6,8,59
94678011,47,-32.72,-10.81,78,7,129
1365297288,47,-48.70,-8.14,13,1,128
1002810193,47,-110.99,165.66,2,12,104
926093208,47,32.80,-31.34,14,1,11
1687435089,47,28.62,-45.22,6,11,90
15105760,47,72.62,-54.63,8,1,87
1941453183,47,-77.00,145.26,1,6,121
1107928698,47,-56.31,-169.33,3,15,141
355341880,47,2.94,-28.29,118,11,90
747920183,47,40.59,-62.30,1,11,125
1110322001,47,-17.50,70.63,2,11,109
267237781,47,-121.29,-98.46,3,11,125
750703231,47,5.41,-20.91,18,9,63
1617972468,47,-64.95,-185.21,1,4,35
25277417,47,23.57,73.28,5,8,60
314370721,47,-100.74,-9.47,2,11,43
852019325,47,-61.34,-189.07,1,4,99
153896958,47,-10.18,-23.48,76,11,90
1397006244,47,6.99,-31.31,5,11,73
1296626611,47,70.41,-45.35,6,11,90
366258652,47,-11.71,-42.30,84,8,59
77723653,47,-154.41,-72.62,1,11,24
1664816406,47,69.23,-53.07,5,11,90
467036837,47,-122.12,-22.84,4,11,90
183651185,47,-29.23,-32.74,120,14,62
986563084,47,-47.82,-13.28,34,11,90
1039962115,47,-29.23,-7.17,49,13,2
1084829236,47,-9.09,6.28,30,13,108
1309997971,47,-8.29,-12.41,90,7,6
1632099101,47,-72.45,-195.50,2,6,53
537001552,47,-31.16,6.99,30,2,26
585356750,47,-49.71,-27.10,21,11,73
1999581385,47,-44.43,-11.56,109,7,129
1216217126,47,-34.79,56.86,6,14,138
204593309,47,-6.17,53.08,7,15,141
1221058442,47,-173.84,-121.65,1,7,40
597175542,47,80.72,-33.27,6,11,125
1393712439,47,-8.40,-35.85,93,2,26
404331830,47,47.04,-136.84,3,13,20
752858343,47,-14.73,-37.38,18,6,53
662917994,47,-41.52,-28.37,98,11,90
1335118064,47,2.63,179.80,1,12,104
753881855,47,-20.94,-22.49,9,11,31
2069600802,47,-13.45,-21.63,121,11,24
897964861,47,-32.93,-28.83,134,7,40
1274485121,47,-44.92,-65.67,19,1,114
761753835,47,6.25,-36.56,9,11,90
762462031,47,-23.97,-30.29,139,11,90
863307891,47,-12.34,-44.04,28,2,26
417778556,47,3.84,-24.56,78,7,129
1793491417,47,-33.63,-14.52,94,11,90
1546920784,47,-56.85,-119.08,3,5,113
44170085,47,-11.97,-41.20,5,13,55
1594466017,47,-26.52,-101.98,5,12,104
1354054180,47,-18.31,-230.94,2,8,59
1833762458,47,-4.68,-36.66,15,11,73
1178096382,47,37.97,-31.37,7,11,69
1554461275,47,-65.64,-63.33,2,7,93
1600054734,47,-73.46,-40.64,18,13,120
8388418,47,-75.90,68.07,4,6,53
197959828,47,2.56,-34.18,3,1,114
955493948,47,-40.35,7.38,3,1,114
1682257194,47,-55.92,-55.34,11,15,141
1142316027,47,-33.77,6.18,38,11,86
1003523496,47,-49.29,-25.96,19,7,129
1384598747,47,-40.16,-24.11,93,1,11
1325606998,47,-97.60,-172.99,1,15,141
2050667427,47,-50.30,-43.63,37,15,141
1692811478,46,22.15,-49.01,2,11,90
749786650,46,53.55,-73.34,3,11,24
1777618544,46,-8.91,8.61,37,7,129
628523423,46,-104.10,-192.13,1,7,129
223527592,46,-37.34,-36.40,5,13,108
1587001426,46,-6.14,-4.71,48,7,129
1286624596,46,-56.92,17.21,16,12,97
1309221993,46,-26.33,-16.39,40,11,90
780927212,46,-193.78,-31.34,1,7,153
1131956331,46,24.47,-31.38,26,11,90
1246671506,46,11.87,-27.98,25,11,73
1758815916,46,-33.22,-60.14,22,1,11
340733543,46,-153.13,-67.44,2,7,129
1887764726,46,-121.67,149.29,1,12,104
1431233480,46,-158.61,-198.06,1,4,35
490632251,46,103.23,58.22,1,1,11
886407640,46,-12.46,2.13,43,9,136
1011614416,46,15.41,24.17,7,7,40
266732267,46,2.71,3.57,6,1,128
23240545,46,-34.90,-8.06,48,15,141
1332085780,46,-0.81,-4.12,40,11,109
1015567194,46,-49.15,15.56,18,1,11
2068546618,46,-86.42,34.27,1,1,11
1117892348,46,-53.89,-13.71,16,1,128
2117444280,46,-52.59,-73.14,6,15,141
1973191203,46,-19.03,-65.16,24,12,97
506482142,46,-189.80,-164.05,1,7,56
280381691,46,0.63,-16.58,32,11,73
1300900299,46,-58.28,-21.04,23,11,90
224002216,46,-0.14,-42.62,64,7,153
1348509635,46,-30.72,-16.84,26,11,125
1084185883,46,-72.93,-75.80,1,11,90
473457220,46,-13.38,-87.96,1,13,20
381624436,46,-0.63,-17.17,20,13,108
1970031027,46,15.28,-70.56,23,8,123
293829996,46,-6.99,21.02,23,15,141
729338272,46,-19.15,-21.37,98,7,56
1049517498,46,35.50,-37.49,3,7,40
787244672,46,-83.43,36.99,3,14,85
1360292427,46,7.41,-20.49,19,11,125
2138146448,46,-15.58,-21.45,128,11,109
435956709,46,73.71,-43.95,5,11,90
93063740,46,14.78,-14.83,47,15,141
1006763072,46,-11.07,-157.08,2,7,153
963378111,46,-59.15,21.48,22,5,113
654539635,46,79.22,5.89,1,1,96
1110255116,46,-31.63,-39.09,102,15,141
1905393108,46,-104.55,-9.03,9,11,109
896476580,46,-12.79,37.74,28,4,35
812859297,46,-34.99,-5.02,112,1,71
76875531,46,10.14,32.03,33,7,153
1403988762,46,-66.75,-18.92,19,7,56
166022649,46,-74.72,-199.10,1,7,129
1452798209,46,-25.88,-10.77,33,11,90
866943802,46,-24.96,-30.14,88,15,141
1714987924,46,-19.92,-12.07,39,13,55
44201899,46,12.06,-50.54,27,14,1
1128896848,46,-26.20,6.10,17,11,76
572169672,46,-161.21,-47.33,1,7,139
1800037604,46,30.04,-41.86,4,15,107
950248457,46,-123.95,-132.89,2,7,129
1095958700,46,-60.04,-63.49,14,1,71
1316880473,46,57.45,42.04,1,11,90
1759730217,46,-71.17,-9.89,34,7,40
1680556078,46,-12.26,-26.63,13,11,73
1097998975,46,46.62,6.03,1,11,109
244318162,46,31.48,-81.55,10,2,27
839445043,46,-92.23,49.18,8,5,113
1686646484,46,-141.40,-140.34,1,15,141
964336320,46,17.68,-44.82,31,11,90
2006020459,46,39.57,-205.12,1,15,107
1646538964,46,-91.39,-21.18,11,11,31
2109578921,46,46.96,5.36,3,11,73
401706779,46,-18.45,-11.77,150,7,40
68688057,46,-199.13,-66.16,3,11,90
24725472,46,-22.93,-73.64,6,8,123
2114688599,46,59.41,10.36,2,7,56
